x,Sol_ap,Sol_exact
0.023784,37.3215,37.3189
0.023792,37.3183,37.3157
0.0238,37.3151,37.3126
0.023808,37.312,37.3094
0.023816,37.3088,37.3062
0.023824,37.3056,37.303
0.023832,37.3024,37.2999
0.02384,37.2993,37.2967
0.023848,37.2961,37.2935
0.023856,37.2929,37.2903
0.023864,37.2897,37.2872
0.023872,37.2866,37.284
0.02388,37.2834,37.2808
0.023888,37.2802,37.2776
0.023896,37.2771,37.2745
0.023904,37.2739,37.2713
0.023912,37.2707,37.2681
0.02392,37.2675,37.265
0.023928,37.2644,37.2618
0.023936,37.2612,37.2586
0.023944,37.258,37.2555
0.023952,37.2549,37.2523
0.02396,37.2517,37.2491
0.023968,37.2486,37.246
0.023976,37.2454,37.2428
0.023984,37.2422,37.2397
0.023992,37.2391,37.2365
0.024,37.2359,37.2333
0.024008,37.2327,37.2302
0.024016,37.2296,37.227
0.024024,37.2264,37.2239
0.024032,37.2233,37.2207
0.02404,37.2201,37.2175
0.024048,37.217,37.2144
0.024056,37.2138,37.2112
0.024064,37.2107,37.2081
0.024072,37.2075,37.2049
0.02408,37.2043,37.2018
0.024088,37.2012,37.1986
0.024096,37.198,37.1955
0.024104,37.1949,37.1923
0.024112,37.1917,37.1892
0.02412,37.1886,37.186
0.024128,37.1854,37.1829
0.024136,37.1823,37.1797
0.024144,37.1791,37.1766
0.024152,37.176,37.1734
0.02416,37.1729,37.1703
0.024168,37.1697,37.1671
0.024176,37.1666,37.164
0.024184,37.1634,37.1609
0.024192,37.1603,37.1577
0.0242,37.1571,37.1546
0.024208,37.154,37.1514
0.024216,37.1509,37.1483
0.024224,37.1477,37.1451
0.024232,37.1446,37.142
0.02424,37.1414,37.1389
0.024248,37.1383,37.1357
0.024256,37.1352,37.1326
0.024264,37.132,37.1295
0.024272,37.1289,37.1263
0.02428,37.1258,37.1232
0.024288,37.1226,37.1201
0.024296,37.1195,37.1169
0.024304,37.1164,37.1138
0.024312,37.1132,37.1107
0.02432,37.1101,37.1075
0.024328,37.107,37.1044
0.024336,37.1038,37.1013
0.024344,37.1007,37.0981
0.024352,37.0976,37.095
0.02436,37.0944,37.0919
0.024368,37.0913,37.0888
0.024376,37.0882,37.0856
0.024384,37.0851,37.0825
0.024392,37.0819,37.0794
0.0244,37.0788,37.0763
0.024408,37.0757,37.0731
0.024416,37.0726,37.07
0.024424,37.0694,37.0669
0.024432,37.0663,37.0638
0.02444,37.0632,37.0606
0.024448,37.0601,37.0575
0.024456,37.057,37.0544
0.024464,37.0538,37.0513
0.024472,37.0507,37.0482
0.02448,37.0476,37.0451
0.024488,37.0445,37.0419
0.024496,37.0414,37.0388
0.024504,37.0383,37.0357
0.024512,37.0352,37.0326
0.02452,37.032,37.0295
0.024528,37.0289,37.0264
0.024536,37.0258,37.0233
0.024544,37.0227,37.0201
0.024552,37.0196,37.017
0.02456,37.0165,37.0139
0.024568,37.0134,37.0108
0.024576,37.0103,37.0077
0.024584,37.0072,37.0046
0.024592,37.004,37.0015
0.0246,37.0009,36.9984
0.024608,36.9978,36.9953
0.024616,36.9947,36.9922
0.024624,36.9916,36.9891
0.024632,36.9885,36.986
0.02464,36.9854,36.9829
0.024648,36.9823,36.9798
0.024656,36.9792,36.9767
0.024664,36.9761,36.9736
0.024672,36.973,36.9705
0.02468,36.9699,36.9674
0.024688,36.9668,36.9643
0.024696,36.9637,36.9612
0.024704,36.9606,36.9581
0.024712,36.9575,36.955
0.02472,36.9544,36.9519
0.024728,36.9513,36.9488
0.024736,36.9482,36.9457
0.024744,36.9452,36.9426
0.024752,36.9421,36.9395
0.02476,36.939,36.9364
0.024768,36.9359,36.9333
0.024776,36.9328,36.9302
0.024784,36.9297,36.9271
0.024792,36.9266,36.9241
0.0248,36.9235,36.921
0.024808,36.9204,36.9179
0.024816,36.9173,36.9148
0.024824,36.9143,36.9117
0.024832,36.9112,36.9086
0.02484,36.9081,36.9055
0.024848,36.905,36.9025
0.024856,36.9019,36.8994
0.024864,36.8988,36.8963
0.024872,36.8958,36.8932
0.02488,36.8927,36.8901
0.024888,36.8896,36.887
0.024896,36.8865,36.884
0.024904,36.8834,36.8809
0.024912,36.8804,36.8778
0.02492,36.8773,36.8747
0.024928,36.8742,36.8717
0.024936,36.8711,36.8686
0.024944,36.8681,36.8655
0.024952,36.865,36.8624
0.02496,36.8619,36.8594
0.024968,36.8588,36.8563
0.024976,36.8558,36.8532
0.024984,36.8527,36.8501
0.024992,36.8496,36.8471
0.025,36.8465,36.844
0.025008,36.8435,36.8409
0.025016,36.8404,36.8379
0.025024,36.8373,36.8348
0.025032,36.8343,36.8317
0.02504,36.8312,36.8287
0.025048,36.8281,36.8256
0.025056,36.8251,36.8225
0.025064,36.822,36.8195
0.025072,36.8189,36.8164
0.02508,36.8159,36.8133
0.025088,36.8128,36.8103
0.025096,36.8097,36.8072
0.025104,36.8067,36.8041
0.025112,36.8036,36.8011
0.02512,36.8006,36.798
0.025128,36.7975,36.795
0.025136,36.7944,36.7919
0.025144,36.7914,36.7889
0.025152,36.7883,36.7858
0.02516,36.7853,36.7827
0.025168,36.7822,36.7797
0.025176,36.7792,36.7766
0.025184,36.7761,36.7736
0.025192,36.7731,36.7705
0.0252,36.77,36.7675
0.025208,36.767,36.7644
0.025216,36.7639,36.7614
0.025224,36.7609,36.7583
0.025232,36.7578,36.7553
0.02524,36.7548,36.7522
0.025248,36.7517,36.7492
0.025256,36.7487,36.7461
0.025264,36.7456,36.7431
0.025272,36.7426,36.74
0.02528,36.7395,36.737
0.025288,36.7365,36.7339
0.025296,36.7334,36.7309
0.025304,36.7304,36.7278
0.025312,36.7273,36.7248
0.02532,36.7243,36.7218
0.025328,36.7213,36.7187
0.025336,36.7182,36.7157
0.025344,36.7152,36.7126
0.025352,36.7121,36.7096
0.02536,36.7091,36.7066
0.025368,36.7061,36.7035
0.025376,36.703,36.7005
0.025384,36.7,36.6975
0.025392,36.6969,36.6944
0.0254,36.6939,36.6914
0.025408,36.6909,36.6883
0.025416,36.6878,36.6853
0.025424,36.6848,36.6823
0.025432,36.6818,36.6793
0.02544,36.6787,36.6762
0.025448,36.6757,36.6732
0.025456,36.6727,36.6702
0.025464,36.6697,36.6671
0.025472,36.6666,36.6641
0.02548,36.6636,36.6611
0.025488,36.6606,36.658
0.025496,36.6575,36.655
0.025504,36.6545,36.652
0.025512,36.6515,36.649
0.02552,36.6485,36.6459
0.025528,36.6454,36.6429
0.025536,36.6424,36.6399
0.025544,36.6394,36.6369
0.025552,36.6364,36.6339
0.02556,36.6334,36.6308
0.025568,36.6303,36.6278
0.025576,36.6273,36.6248
0.025584,36.6243,36.6218
0.025592,36.6213,36.6188
0.0256,36.6183,36.6157
0.025608,36.6152,36.6127
0.025616,36.6122,36.6097
0.025624,36.6092,36.6067
0.025632,36.6062,36.6037
0.02564,36.6032,36.6007
0.025648,36.6002,36.5976
0.025656,36.5972,36.5946
0.025664,36.5941,36.5916
0.025672,36.5911,36.5886
0.02568,36.5881,36.5856
0.025688,36.5851,36.5826
0.025696,36.5821,36.5796
0.025704,36.5791,36.5766
0.025712,36.5761,36.5736
0.02572,36.5731,36.5706
0.025728,36.5701,36.5676
0.025736,36.5671,36.5645
0.025744,36.5641,36.5615
0.025752,36.5611,36.5585
0.02576,36.5581,36.5555
0.025768,36.5551,36.5525
0.025776,36.552,36.5495
0.025784,36.549,36.5465
0.025792,36.546,36.5435
0.0258,36.543,36.5405
0.025808,36.54,36.5375
0.025816,36.537,36.5345
0.025824,36.5341,36.5315
0.025832,36.5311,36.5285
0.02584,36.5281,36.5255
0.025848,36.5251,36.5225
0.025856,36.5221,36.5195
0.025864,36.5191,36.5166
0.025872,36.5161,36.5136
0.02588,36.5131,36.5106
0.025888,36.5101,36.5076
0.025896,36.5071,36.5046
0.025904,36.5041,36.5016
0.025912,36.5011,36.4986
0.02592,36.4981,36.4956
0.025928,36.4951,36.4926
0.025936,36.4921,36.4896
0.025944,36.4892,36.4866
0.025952,36.4862,36.4837
0.02596,36.4832,36.4807
0.025968,36.4802,36.4777
0.025976,36.4772,36.4747
0.025984,36.4742,36.4717
0.025992,36.4713,36.4687
0.026,36.4683,36.4658
0.026008,36.4653,36.4628
0.026016,36.4623,36.4598
0.026024,36.4593,36.4568
0.026032,36.4563,36.4538
0.02604,36.4534,36.4509
0.026048,36.4504,36.4479
0.026056,36.4474,36.4449
0.026064,36.4444,36.4419
0.026072,36.4415,36.4389
0.02608,36.4385,36.436
0.026088,36.4355,36.433
0.026096,36.4325,36.43
0.026104,36.4296,36.427
0.026112,36.4266,36.4241
0.02612,36.4236,36.4211
0.026128,36.4206,36.4181
0.026136,36.4177,36.4152
0.026144,36.4147,36.4122
0.026152,36.4117,36.4092
0.02616,36.4088,36.4062
0.026168,36.4058,36.4033
0.026176,36.4028,36.4003
0.026184,36.3999,36.3973
0.026192,36.3969,36.3944
0.0262,36.3939,36.3914
0.026208,36.391,36.3884
0.026216,36.388,36.3855
0.026224,36.385,36.3825
0.026232,36.3821,36.3796
0.02624,36.3791,36.3766
0.026248,36.3761,36.3736
0.026256,36.3732,36.3707
0.026264,36.3702,36.3677
0.026272,36.3673,36.3648
0.02628,36.3643,36.3618
0.026288,36.3613,36.3588
0.026296,36.3584,36.3559
0.026304,36.3554,36.3529
0.026312,36.3525,36.35
0.02632,36.3495,36.347
0.026328,36.3466,36.3441
0.026336,36.3436,36.3411
0.026344,36.3407,36.3382
0.026352,36.3377,36.3352
0.02636,36.3348,36.3323
0.026368,36.3318,36.3293
0.026376,36.3289,36.3264
0.026384,36.3259,36.3234
0.026392,36.323,36.3205
0.0264,36.32,36.3175
0.026408,36.3171,36.3146
0.026416,36.3141,36.3116
0.026424,36.3112,36.3087
0.026432,36.3082,36.3057
0.02644,36.3053,36.3028
0.026448,36.3023,36.2998
0.026456,36.2994,36.2969
0.026464,36.2964,36.2939
0.026472,36.2935,36.291
0.02648,36.2906,36.2881
0.026488,36.2876,36.2851
0.026496,36.2847,36.2822
0.026504,36.2817,36.2792
0.026512,36.2788,36.2763
0.02652,36.2759,36.2734
0.026528,36.2729,36.2704
0.026536,36.27,36.2675
0.026544,36.2671,36.2646
0.026552,36.2641,36.2616
0.02656,36.2612,36.2587
0.026568,36.2583,36.2558
0.026576,36.2553,36.2528
0.026584,36.2524,36.2499
0.026592,36.2495,36.247
0.0266,36.2465,36.244
0.026608,36.2436,36.2411
0.026616,36.2407,36.2382
0.026624,36.2377,36.2352
0.026632,36.2348,36.2323
0.02664,36.2319,36.2294
0.026648,36.229,36.2265
0.026656,36.226,36.2235
0.026664,36.2231,36.2206
0.026672,36.2202,36.2177
0.02668,36.2173,36.2148
0.026688,36.2143,36.2118
0.026696,36.2114,36.2089
0.026704,36.2085,36.206
0.026712,36.2056,36.2031
0.02672,36.2026,36.2001
0.026728,36.1997,36.1972
0.026736,36.1968,36.1943
0.026744,36.1939,36.1914
0.026752,36.191,36.1885
0.02676,36.188,36.1856
0.026768,36.1851,36.1826
0.026776,36.1822,36.1797
0.026784,36.1793,36.1768
0.026792,36.1764,36.1739
0.0268,36.1735,36.171
0.026808,36.1706,36.1681
0.026816,36.1676,36.1652
0.026824,36.1647,36.1622
0.026832,36.1618,36.1593
0.02684,36.1589,36.1564
0.026848,36.156,36.1535
0.026856,36.1531,36.1506
0.026864,36.1502,36.1477
0.026872,36.1473,36.1448
0.02688,36.1444,36.1419
0.026888,36.1415,36.139
0.026896,36.1386,36.1361
0.026904,36.1356,36.1332
0.026912,36.1327,36.1303
0.02692,36.1298,36.1274
0.026928,36.1269,36.1244
0.026936,36.124,36.1215
0.026944,36.1211,36.1186
0.026952,36.1182,36.1157
0.02696,36.1153,36.1128
0.026968,36.1124,36.1099
0.026976,36.1095,36.107
0.026984,36.1066,36.1041
0.026992,36.1037,36.1013
0.027,36.1008,36.0984
0.027008,36.0979,36.0955
0.027016,36.095,36.0926
0.027024,36.0922,36.0897
0.027032,36.0893,36.0868
0.02704,36.0864,36.0839
0.027048,36.0835,36.081
0.027056,36.0806,36.0781
0.027064,36.0777,36.0752
0.027072,36.0748,36.0723
0.02708,36.0719,36.0694
0.027088,36.069,36.0665
0.027096,36.0661,36.0636
0.027104,36.0632,36.0608
0.027112,36.0604,36.0579
0.02712,36.0575,36.055
0.027128,36.0546,36.0521
0.027136,36.0517,36.0492
0.027144,36.0488,36.0463
0.027152,36.0459,36.0434
0.02716,36.043,36.0406
0.027168,36.0402,36.0377
0.027176,36.0373,36.0348
0.027184,36.0344,36.0319
0.027192,36.0315,36.029
0.0272,36.0286,36.0262
0.027208,36.0258,36.0233
0.027216,36.0229,36.0204
0.027224,36.02,36.0175
0.027232,36.0171,36.0146
0.02724,36.0142,36.0118
0.027248,36.0114,36.0089
0.027256,36.0085,36.006
0.027264,36.0056,36.0031
0.027272,36.0027,36.0003
0.02728,35.9999,35.9974
0.027288,35.997,35.9945
0.027296,35.9941,35.9916
0.027304,35.9913,35.9888
0.027312,35.9884,35.9859
0.02732,35.9855,35.983
0.027328,35.9826,35.9802
0.027336,35.9798,35.9773
0.027344,35.9769,35.9744
0.027352,35.974,35.9716
0.02736,35.9712,35.9687
0.027368,35.9683,35.9658
0.027376,35.9654,35.963
0.027384,35.9626,35.9601
0.027392,35.9597,35.9572
0.0274,35.9569,35.9544
0.027408,35.954,35.9515
0.027416,35.9511,35.9487
0.027424,35.9483,35.9458
0.027432,35.9454,35.9429
0.02744,35.9425,35.9401
0.027448,35.9397,35.9372
0.027456,35.9368,35.9344
0.027464,35.934,35.9315
0.027472,35.9311,35.9286
0.02748,35.9283,35.9258
0.027488,35.9254,35.9229
0.027496,35.9225,35.9201
0.027504,35.9197,35.9172
0.027512,35.9168,35.9144
0.02752,35.914,35.9115
0.027528,35.9111,35.9087
0.027536,35.9083,35.9058
0.027544,35.9054,35.903
0.027552,35.9026,35.9001
0.02756,35.8997,35.8973
0.027568,35.8969,35.8944
0.027576,35.894,35.8916
0.027584,35.8912,35.8887
0.027592,35.8883,35.8859
0.0276,35.8855,35.883
0.027608,35.8826,35.8802
0.027616,35.8798,35.8773
0.027624,35.877,35.8745
0.027632,35.8741,35.8716
0.02764,35.8713,35.8688
0.027648,35.8684,35.866
0.027656,35.8656,35.8631
0.027664,35.8627,35.8603
0.027672,35.8599,35.8574
0.02768,35.8571,35.8546
0.027688,35.8542,35.8518
0.027696,35.8514,35.8489
0.027704,35.8485,35.8461
0.027712,35.8457,35.8432
0.02772,35.8429,35.8404
0.027728,35.84,35.8376
0.027736,35.8372,35.8347
0.027744,35.8344,35.8319
0.027752,35.8315,35.8291
0.02776,35.8287,35.8262
0.027768,35.8259,35.8234
0.027776,35.823,35.8206
0.027784,35.8202,35.8177
0.027792,35.8174,35.8149
0.0278,35.8145,35.8121
0.027808,35.8117,35.8092
0.027816,35.8089,35.8064
0.027824,35.8061,35.8036
0.027832,35.8032,35.8008
0.02784,35.8004,35.7979
0.027848,35.7976,35.7951
0.027856,35.7948,35.7923
0.027864,35.7919,35.7895
0.027872,35.7891,35.7866
0.02788,35.7863,35.7838
0.027888,35.7835,35.781
0.027896,35.7806,35.7782
0.027904,35.7778,35.7754
0.027912,35.775,35.7725
0.02792,35.7722,35.7697
0.027928,35.7694,35.7669
0.027936,35.7665,35.7641
0.027944,35.7637,35.7613
0.027952,35.7609,35.7584
0.02796,35.7581,35.7556
0.027968,35.7553,35.7528
0.027976,35.7525,35.75
0.027984,35.7496,35.7472
0.027992,35.7468,35.7444
0.028,35.744,35.7416
0.028008,35.7412,35.7387
0.028016,35.7384,35.7359
0.028024,35.7356,35.7331
0.028032,35.7328,35.7303
0.02804,35.73,35.7275
0.028048,35.7272,35.7247
0.028056,35.7243,35.7219
0.028064,35.7215,35.7191
0.028072,35.7187,35.7163
0.02808,35.7159,35.7135
0.028088,35.7131,35.7107
0.028096,35.7103,35.7079
0.028104,35.7075,35.705
0.028112,35.7047,35.7022
0.02812,35.7019,35.6994
0.028128,35.6991,35.6966
0.028136,35.6963,35.6938
0.028144,35.6935,35.691
0.028152,35.6907,35.6882
0.02816,35.6879,35.6854
0.028168,35.6851,35.6826
0.028176,35.6823,35.6798
0.028184,35.6795,35.677
0.028192,35.6767,35.6742
0.0282,35.6739,35.6714
0.028208,35.6711,35.6687
0.028216,35.6683,35.6659
0.028224,35.6655,35.6631
0.028232,35.6627,35.6603
0.02824,35.6599,35.6575
0.028248,35.6571,35.6547
0.028256,35.6543,35.6519
0.028264,35.6516,35.6491
0.028272,35.6488,35.6463
0.02828,35.646,35.6435
0.028288,35.6432,35.6407
0.028296,35.6404,35.6379
0.028304,35.6376,35.6352
0.028312,35.6348,35.6324
0.02832,35.632,35.6296
0.028328,35.6292,35.6268
0.028336,35.6265,35.624
0.028344,35.6237,35.6212
0.028352,35.6209,35.6184
0.02836,35.6181,35.6157
0.028368,35.6153,35.6129
0.028376,35.6125,35.6101
0.028384,35.6098,35.6073
0.028392,35.607,35.6045
0.0284,35.6042,35.6018
0.028408,35.6014,35.599
0.028416,35.5986,35.5962
0.028424,35.5959,35.5934
0.028432,35.5931,35.5906
0.02844,35.5903,35.5879
0.028448,35.5875,35.5851
0.028456,35.5848,35.5823
0.028464,35.582,35.5795
0.028472,35.5792,35.5768
0.02848,35.5764,35.574
0.028488,35.5737,35.5712
0.028496,35.5709,35.5684
0.028504,35.5681,35.5657
0.028512,35.5654,35.5629
0.02852,35.5626,35.5601
0.028528,35.5598,35.5574
0.028536,35.557,35.5546
0.028544,35.5543,35.5518
0.028552,35.5515,35.5491
0.02856,35.5487,35.5463
0.028568,35.546,35.5435
0.028576,35.5432,35.5408
0.028584,35.5404,35.538
0.028592,35.5377,35.5352
0.0286,35.5349,35.5325
0.028608,35.5322,35.5297
0.028616,35.5294,35.5269
0.028624,35.5266,35.5242
0.028632,35.5239,35.5214
0.02864,35.5211,35.5187
0.028648,35.5183,35.5159
0.028656,35.5156,35.5131
0.028664,35.5128,35.5104
0.028672,35.5101,35.5076
0.02868,35.5073,35.5049
0.028688,35.5046,35.5021
0.028696,35.5018,35.4994
0.028704,35.499,35.4966
0.028712,35.4963,35.4938
0.02872,35.4935,35.4911
0.028728,35.4908,35.4883
0.028736,35.488,35.4856
0.028744,35.4853,35.4828
0.028752,35.4825,35.4801
0.02876,35.4798,35.4773
0.028768,35.477,35.4746
0.028776,35.4743,35.4718
0.028784,35.4715,35.4691
0.028792,35.4688,35.4663
0.0288,35.466,35.4636
0.028808,35.4633,35.4608
0.028816,35.4605,35.4581
0.028824,35.4578,35.4554
0.028832,35.4551,35.4526
0.02884,35.4523,35.4499
0.028848,35.4496,35.4471
0.028856,35.4468,35.4444
0.028864,35.4441,35.4416
0.028872,35.4413,35.4389
0.02888,35.4386,35.4362
0.028888,35.4359,35.4334
0.028896,35.4331,35.4307
0.028904,35.4304,35.4279
0.028912,35.4276,35.4252
0.02892,35.4249,35.4225
0.028928,35.4222,35.4197
0.028936,35.4194,35.417
0.028944,35.4167,35.4143
0.028952,35.414,35.4115
0.02896,35.4112,35.4088
0.028968,35.4085,35.4061
0.028976,35.4058,35.4033
0.028984,35.403,35.4006
0.028992,35.4003,35.3979
0.029,35.3976,35.3951
0.029008,35.3948,35.3924
0.029016,35.3921,35.3897
0.029024,35.3894,35.3869
0.029032,35.3866,35.3842
0.02904,35.3839,35.3815
0.029048,35.3812,35.3788
0.029056,35.3785,35.376
0.029064,35.3757,35.3733
0.029072,35.373,35.3706
0.02908,35.3703,35.3679
0.029088,35.3676,35.3651
0.029096,35.3648,35.3624
0.029104,35.3621,35.3597
0.029112,35.3594,35.357
0.02912,35.3567,35.3542
0.029128,35.354,35.3515
0.029136,35.3512,35.3488
0.029144,35.3485,35.3461
0.029152,35.3458,35.3434
0.02916,35.3431,35.3406
0.029168,35.3404,35.3379
0.029176,35.3376,35.3352
0.029184,35.3349,35.3325
0.029192,35.3322,35.3298
0.0292,35.3295,35.3271
0.029208,35.3268,35.3243
0.029216,35.3241,35.3216
0.029224,35.3214,35.3189
0.029232,35.3186,35.3162
0.02924,35.3159,35.3135
0.029248,35.3132,35.3108
0.029256,35.3105,35.3081
0.029264,35.3078,35.3054
0.029272,35.3051,35.3027
0.02928,35.3024,35.2999
0.029288,35.2997,35.2972
0.029296,35.297,35.2945
0.029304,35.2943,35.2918
0.029312,35.2916,35.2891
0.02932,35.2888,35.2864
0.029328,35.2861,35.2837
0.029336,35.2834,35.281
0.029344,35.2807,35.2783
0.029352,35.278,35.2756
0.02936,35.2753,35.2729
0.029368,35.2726,35.2702
0.029376,35.2699,35.2675
0.029384,35.2672,35.2648
0.029392,35.2645,35.2621
0.0294,35.2618,35.2594
0.029408,35.2591,35.2567
0.029416,35.2564,35.254
0.029424,35.2537,35.2513
0.029432,35.251,35.2486
0.02944,35.2483,35.2459
0.029448,35.2457,35.2432
0.029456,35.243,35.2405
0.029464,35.2403,35.2378
0.029472,35.2376,35.2351
0.02948,35.2349,35.2325
0.029488,35.2322,35.2298
0.029496,35.2295,35.2271
0.029504,35.2268,35.2244
0.029512,35.2241,35.2217
0.02952,35.2214,35.219
0.029528,35.2187,35.2163
0.029536,35.216,35.2136
0.029544,35.2134,35.2109
0.029552,35.2107,35.2083
0.02956,35.208,35.2056
0.029568,35.2053,35.2029
0.029576,35.2026,35.2002
0.029584,35.1999,35.1975
0.029592,35.1973,35.1948
0.0296,35.1946,35.1921
0.029608,35.1919,35.1895
0.029616,35.1892,35.1868
0.029624,35.1865,35.1841
0.029632,35.1838,35.1814
0.02964,35.1812,35.1787
0.029648,35.1785,35.1761
0.029656,35.1758,35.1734
0.029664,35.1731,35.1707
0.029672,35.1705,35.168
0.02968,35.1678,35.1654
0.029688,35.1651,35.1627
0.029696,35.1624,35.16
0.029704,35.1598,35.1573
0.029712,35.1571,35.1547
0.02972,35.1544,35.152
0.029728,35.1517,35.1493
0.029736,35.1491,35.1466
0.029744,35.1464,35.144
0.029752,35.1437,35.1413
0.02976,35.141,35.1386
0.029768,35.1384,35.136
0.029776,35.1357,35.1333
0.029784,35.133,35.1306
0.029792,35.1304,35.128
0.0298,35.1277,35.1253
0.029808,35.125,35.1226
0.029816,35.1224,35.12
0.029824,35.1197,35.1173
0.029832,35.117,35.1146
0.02984,35.1144,35.112
0.029848,35.1117,35.1093
0.029856,35.1091,35.1066
0.029864,35.1064,35.104
0.029872,35.1037,35.1013
0.02988,35.1011,35.0987
0.029888,35.0984,35.096
0.029896,35.0958,35.0933
0.029904,35.0931,35.0907
0.029912,35.0904,35.088
0.02992,35.0878,35.0854
0.029928,35.0851,35.0827
0.029936,35.0825,35.0801
0.029944,35.0798,35.0774
0.029952,35.0772,35.0747
0.02996,35.0745,35.0721
0.029968,35.0719,35.0694
0.029976,35.0692,35.0668
0.029984,35.0665,35.0641
0.029992,35.0639,35.0615
0.03,35.0612,35.0588
0.030008,35.0586,35.0562
0.030016,35.0559,35.0535
0.030024,35.0533,35.0509
0.030032,35.0506,35.0482
0.03004,35.048,35.0456
0.030048,35.0454,35.0429
0.030056,35.0427,35.0403
0.030064,35.0401,35.0376
0.030072,35.0374,35.035
0.03008,35.0348,35.0324
0.030088,35.0321,35.0297
0.030096,35.0295,35.0271
0.030104,35.0268,35.0244
0.030112,35.0242,35.0218
0.03012,35.0216,35.0191
0.030128,35.0189,35.0165
0.030136,35.0163,35.0139
0.030144,35.0136,35.0112
0.030152,35.011,35.0086
0.03016,35.0084,35.006
0.030168,35.0057,35.0033
0.030176,35.0031,35.0007
0.030184,35.0005,34.998
0.030192,34.9978,34.9954
0.0302,34.9952,34.9928
0.030208,34.9925,34.9901
0.030216,34.9899,34.9875
0.030224,34.9873,34.9849
0.030232,34.9846,34.9822
0.03024,34.982,34.9796
0.030248,34.9794,34.977
0.030256,34.9768,34.9743
0.030264,34.9741,34.9717
0.030272,34.9715,34.9691
0.03028,34.9689,34.9665
0.030288,34.9662,34.9638
0.030296,34.9636,34.9612
0.030304,34.961,34.9586
0.030312,34.9584,34.9559
0.03032,34.9557,34.9533
0.030328,34.9531,34.9507
0.030336,34.9505,34.9481
0.030344,34.9479,34.9455
0.030352,34.9452,34.9428
0.03036,34.9426,34.9402
0.030368,34.94,34.9376
0.030376,34.9374,34.935
0.030384,34.9347,34.9323
0.030392,34.9321,34.9297
0.0304,34.9295,34.9271
0.030408,34.9269,34.9245
0.030416,34.9243,34.9219
0.030424,34.9217,34.9192
0.030432,34.919,34.9166
0.03044,34.9164,34.914
0.030448,34.9138,34.9114
0.030456,34.9112,34.9088
0.030464,34.9086,34.9062
0.030472,34.906,34.9036
0.03048,34.9034,34.9009
0.030488,34.9007,34.8983
0.030496,34.8981,34.8957
0.030504,34.8955,34.8931
0.030512,34.8929,34.8905
0.03052,34.8903,34.8879
0.030528,34.8877,34.8853
0.030536,34.8851,34.8827
0.030544,34.8825,34.8801
0.030552,34.8799,34.8775
0.03056,34.8773,34.8749
0.030568,34.8747,34.8722
0.030576,34.872,34.8696
0.030584,34.8694,34.867
0.030592,34.8668,34.8644
0.0306,34.8642,34.8618
0.030608,34.8616,34.8592
0.030616,34.859,34.8566
0.030624,34.8564,34.854
0.030632,34.8538,34.8514
0.03064,34.8512,34.8488
0.030648,34.8486,34.8462
0.030656,34.846,34.8436
0.030664,34.8434,34.841
0.030672,34.8408,34.8384
0.03068,34.8382,34.8358
0.030688,34.8356,34.8332
0.030696,34.833,34.8306
0.030704,34.8304,34.828
0.030712,34.8278,34.8254
0.03072,34.8253,34.8229
0.030728,34.8227,34.8203
0.030736,34.8201,34.8177
0.030744,34.8175,34.8151
0.030752,34.8149,34.8125
0.03076,34.8123,34.8099
0.030768,34.8097,34.8073
0.030776,34.8071,34.8047
0.030784,34.8045,34.8021
0.030792,34.8019,34.7995
0.0308,34.7993,34.7969
0.030808,34.7968,34.7944
0.030816,34.7942,34.7918
0.030824,34.7916,34.7892
0.030832,34.789,34.7866
0.03084,34.7864,34.784
0.030848,34.7838,34.7814
0.030856,34.7812,34.7789
0.030864,34.7787,34.7763
0.030872,34.7761,34.7737
0.03088,34.7735,34.7711
0.030888,34.7709,34.7685
